1605668045,-0.09,0.16,-0.25,FALSE
1605668045,-0.03,-0.2,-0.33,FALSE
1605668045,0.04,0.07,-0.31,FALSE
1605668045,-0.08,0.24,-0.24,FALSE
1605668045,-0.02,0.21,-0.21,FALSE
1605668045,-0.1,0.17,-0.21,FALSE
1605668046,0.1,-0.28,-0.38,FALSE
1605668046,0.02,0.06,-0.27,FALSE
1605668046,0.1,-0.06,-0.31,FALSE
1605668046,-0.09,0.03,-0.26,FALSE
1605668046,0.04,-0.32,-0.39,FALSE
1605668046,0.1,-0.28,-0.37,FALSE
1605668046,-0.12,0.19,-0.2,FALSE
1605668046,-0.04,-0.16,-0.29,FALSE
1605668046,-0.14,-0.05,-0.24,FALSE
1605668046,0.04,-0.3,-0.34,FALSE
1605668047,-0.03,0.17,-0.2,FALSE
1605668047,-0.14,0.2,-0.21,FALSE
1605668047,-0.04,-0.15,-0.33,FALSE
1605668047,-0.1,0,-0.27,FALSE
1605668047,0.08,-0.17,-0.32,FALSE
1605668047,-0.03,0.2,-0.22,FALSE
1605668047,0,-0.29,-0.38,FALSE
1605668047,-0.05,-0.13,-0.31,FALSE
1605668047,0.09,-0.36,-0.43,FALSE
1605668047,0.13,-0.12,-0.35,FALSE
1605668048,-0.1,0.09,-0.26,FALSE
1605668048,0.03,-0.3,-0.4,FALSE
1605668048,-0.05,-0.14,-0.29,FALSE
1605668048,0.08,-0.35,-0.4,FALSE
1605668048,-0.05,0.27,-0.2,FALSE
1605668048,-0.1,0.11,-0.23,FALSE
1605668048,-0.13,0.21,-0.18,FALSE
1605668048,0.11,-0.29,-0.4,FALSE
1605668048,0.08,0.02,-0.29,FALSE
1605668049,-0.04,0.29,-0.19,FALSE
1605668049,0.09,-0.36,-0.39,FALSE
1605668049,0.13,-0.21,-0.34,FALSE
1605668049,0.11,-0.33,-0.41,FALSE
1605668049,0.06,-0.02,-0.27,FALSE
1605668049,-0.07,0,-0.26,FALSE
1605668049,0.01,-0.39,-0.34,FALSE
1605668049,0,-0.21,-0.37,FALSE
1605668049,0.07,0.11,-0.25,FALSE
1605668049,-0.12,0.24,-0.16,FALSE
1605668050,-0.1,0.02,-0.26,FALSE
1605668050,0.1,-0.09,-0.32,FALSE
1605668050,0.15,-0.27,-0.4,FALSE
1605668050,0.06,0.04,-0.28,FALSE
1605668050,-0.07,0.26,-0.19,FALSE
1605668050,0.07,-0.37,-0.44,FALSE
1605668050,0.01,-0.27,-0.36,FALSE
1605668050,0.12,-0.3,-0.39,FALSE
1605668050,0.04,0.02,-0.27,FALSE
1605668050,-0.05,-0.07,-0.29,FALSE
1605668051,0.05,-0.33,-0.39,FALSE
1605668051,0,-0.23,-0.36,FALSE
1605668051,0.02,0.12,-0.24,FALSE
1605668051,-0.1,0.24,-0.18,FALSE
1605668051,-0.1,0.01,-0.26,FALSE
1605668051,0.08,-0.11,-0.33,FALSE
1605668051,0.12,-0.28,-0.4,FALSE
1605668051,0.04,0.06,-0.25,FALSE
1605668051,-0.11,0.28,-0.18,FALSE
1605668051,0.09,-0.37,-0.4,FALSE
1605668052,0.11,-0.15,-0.32,FALSE
1605668052,0.12,-0.32,-0.38,FALSE
1605668052,-0.14,0.26,-0.16,FALSE
1605668052,-0.1,-0.06,-0.25,FALSE
1605668052,0.08,-0.34,-0.42,FALSE
1605668052,-0.03,-0.25,-0.33,FALSE
1605668052,0.02,0.14,-0.29,FALSE
1605668052,-0.15,0.26,-0.19,FALSE
1605668052,-0.14,0,-0.24,FALSE
1605668053,0.13,-0.1,-0.36,FALSE
1605668053,0.1,-0.28,-0.38,FALSE
1605668053,0.07,0.03,-0.29,FALSE
1605668053,-0.12,0.32,-0.2,FALSE
1605668053,0.07,-0.37,-0.41,FALSE
1605668053,0.15,-0.17,-0.37,FALSE
1605668053,0.15,-0.32,-0.41,FALSE
1605668053,-0.12,0.28,-0.17,FALSE
1605668053,-0.09,-0.03,-0.29,FALSE
1605668053,-0.08,0.19,-0.2,FALSE
1605668054,-0.04,-0.18,-0.33,FALSE
1605668054,0.06,0.08,-0.26,FALSE
1605668054,-0.09,0.3,-0.13,FALSE
1605668054,-0.01,0.23,-0.21,FALSE
1605668054,0.05,-0.27,-0.39,FALSE
1605668054,0.11,-0.3,-0.39,FALSE
1605668054,0.09,0,-0.3,FALSE
1605668054,-0.1,-0.02,-0.26,FALSE
1605668054,0.04,-0.34,-0.39,FALSE
1605668054,0.16,-0.24,-0.39,FALSE
1605668055,0.1,-0.34,-0.42,FALSE
1605668055,-0.08,0.31,-0.2,FALSE
1605668055,-0.13,0.07,-0.25,FALSE
1605668055,0.03,-0.28,-0.38,FALSE
1605668055,-0.01,0.2,-0.23,FALSE
1605668055,0.09,0,-0.28,FALSE
1605668055,-0.05,0.27,-0.19,FALSE
1605668055,-0.18,0.16,-0.19,FALSE
1605668055,0.15,-0.25,-0.39,FALSE
1605668055,0.05,0.1,-0.24,FALSE
1605668056,0.09,-0.07,-0.32,FALSE
1605668056,-0.07,0.06,-0.26,FALSE
1605668056,0.05,-0.23,-0.4,FALSE
1605668056,0.14,-0.34,-0.41,FALSE
1605668056,-0.11,0.26,-0.18,FALSE
1605668056,-0.05,0.29,-0.15,FALSE
1605668056,-0.07,0.19,-0.23,FALSE
1605668056,0.01,-0.15,-0.35,FALSE
1605668056,0.07,0.16,-0.24,FALSE
1605668056,-0.12,0.3,-0.16,FALSE
1605668057,-0.01,0.24,-0.21,FALSE
1605668057,0.02,-0.27,-0.37,FALSE
1605668057,0.16,-0.32,-0.39,FALSE
1605668057,0.1,-0.02,-0.28,FALSE
1605668057,0.09,-0.23,-0.36,FALSE
1605668057,-0.11,0.17,-0.24,FALSE
1605668057,-0.04,-0.15,-0.32,FALSE
1605668057,0.11,-0.36,-0.44,FALSE
1605668057,-0.08,0.28,-0.18,FALSE
1605668058,-0.01,0.21,-0.21,FALSE
1605668058,-0.13,0.27,-0.18,FALSE
1605668058,-0.09,-0.03,-0.26,FALSE
1605668058,0.09,-0.07,-0.31,FALSE
1605668058,0.13,-0.26,-0.38,FALSE
1605668058,0,0.08,-0.19,FALSE
1605668058,-0.06,-0.18,-0.27,FALSE
1605668058,0.05,-0.35,-0.41,FALSE
1605668058,0.15,-0.18,-0.39,FALSE
1605668058,-0.11,0.2,-0.21,FALSE
1605668059,-0.16,0.29,-0.18,FALSE
1605668059,-0.13,0.03,-0.25,FALSE
1605668059,0.04,-0.27,-0.38,FALSE
1605668059,0,0.22,-0.17,FALSE
1605668059,0.04,0,-0.28,FALSE
1605668059,-0.07,0.28,-0.21,FALSE
1605668059,0.05,-0.32,-0.37,FALSE
1605668059,0.12,-0.25,-0.37,FALSE
1605668059,0.02,0.1,-0.25,FALSE
1605668059,0.1,-0.11,-0.33,FALSE
1605668060,-0.09,0.1,-0.24,FALSE
1605668060,0,-0.27,-0.37,FALSE
1605668060,0.13,-0.33,-0.41,FALSE
1605668060,-0.15,0.31,-0.19,FALSE
1605668060,-0.05,0.25,-0.19,FALSE
1605668060,-0.09,0.21,-0.22,FALSE
1605668060,-0.05,-0.12,-0.31,FALSE
1605668060,0.03,0.01,-0.26,FALSE
1605668060,0.13,-0.19,-0.33,FALSE
1605668060,-0.03,0.15,-0.21,FALSE
1605668061,-0.03,-0.19,-0.34,FALSE
1605668061,0.08,-0.36,-0.37,FALSE
1605668061,0.07,-0.15,-0.34,FALSE
1605668061,-0.09,0.11,-0.24,FALSE
1605668061,-0.1,0.28,-0.18,FALSE
1605668061,-0.06,-0.01,-0.29,FALSE
1605668061,0.07,-0.31,-0.39,FALSE
1605668061,-0.02,0.23,-0.16,FALSE
1605668061,0.08,0.07,-0.24,FALSE
1605668062,-0.04,0.28,-0.2,FALSE
1605668062,0.12,-0.34,-0.43,FALSE
1605668062,0.16,-0.22,-0.39,FALSE
1605668062,0.06,0.14,-0.27,FALSE
1605668062,0.08,-0.07,-0.32,FALSE
1605668062,-0.08,0.08,-0.25,FALSE
1605668062,0.03,-0.25,-0.39,FALSE
1605668062,0.13,-0.32,-0.41,FALSE
1605668062,0.07,-0.32,-0.36,FALSE
1605668062,-0.06,0.25,-0.18,FALSE
1605668063,-0.13,0.2,-0.19,FALSE
1605668063,-0.02,-0.11,-0.31,FALSE
1605668063,0.1,0,-0.29,FALSE
1605668063,0.14,-0.23,-0.38,FALSE
1605668063,0.02,0.12,-0.21,FALSE
1605668063,0,-0.11,-0.33,FALSE
1605668063,0.12,-0.34,-0.39,FALSE
1605668063,0.11,-0.19,-0.35,FALSE
1605668063,0.12,-0.32,-0.39,FALSE
1605668063,-0.09,0.28,-0.17,FALSE
1605668064,-0.1,0.08,-0.26,FALSE
1605668064,0.03,-0.28,-0.38,FALSE
1605668064,0.01,0.17,-0.2,FALSE
1605668064,0.09,-0.03,-0.31,FALSE
1605668064,-0.07,0.26,-0.18,FALSE
1605668064,0.05,-0.27,-0.39,FALSE
1605668064,0.13,-0.3,-0.4,FALSE
1605668064,0.05,0.01,-0.23,FALSE
1605668064,0.13,-0.22,-0.39,FALSE
1605668064,-0.11,0.21,-0.25,FALSE
1605668065,-0.04,-0.14,-0.35,FALSE
1605668065,0.09,-0.35,-0.43,FALSE
1605668065,0.01,-0.25,-0.37,FALSE
1605668065,0,0.13,-0.23,FALSE
1605668065,-0.1,0.29,-0.17,FALSE
1605668065,-0.09,0.06,-0.27,FALSE
1605668065,0.12,-0.16,-0.35,FALSE
1605668065,0.12,-0.33,-0.38,FALSE
1605668065,0.03,-0.02,-0.24,FALSE
1605668066,-0.1,0.03,-0.26,FALSE
1605668066,0.01,-0.28,-0.37,FALSE
1605668066,0.09,-0.31,-0.42,FALSE
1605668066,0.06,-0.34,-0.39,FALSE
1605668066,-0.09,0.27,-0.14,FALSE
1605668066,-0.11,0.19,-0.21,FALSE
1605668066,-0.02,-0.12,-0.32,FALSE
1605668066,0.04,0.03,-0.24,FALSE
1605668066,0.11,-0.2,-0.35,FALSE
1605668066,0,0.14,-0.21,FALSE
1605668067,-0.03,-0.17,-0.31,FALSE
1605668067,0.09,-0.32,-0.42,FALSE
1605668067,0,-0.24,-0.37,FALSE
1605668067,0.14,-0.31,-0.43,FALSE
1605668067,-0.12,0.29,-0.17,FALSE
1605668067,-0.11,0.06,-0.26,FALSE
1605668067,0.02,-0.25,-0.43,FALSE
1605668067,-0.08,-0.02,-0.28,FALSE
1605668067,0.1,-0.06,-0.31,FALSE
1605668067,-0.06,0.28,-0.17,FALSE
1605668068,0.02,-0.27,-0.38,FALSE
1605668068,-0.06,-0.08,-0.26,FALSE
1605668068,0.07,-0.33,-0.39,FALSE
1605668068,0.15,-0.25,-0.37,FALSE
1605668068,-0.12,0.24,-0.17,FALSE
1605668068,-0.04,-0.09,-0.29,FALSE
1605668068,-0.13,0.15,-0.21,FALSE
1605668068,-0.02,-0.19,-0.34,FALSE
1605668068,0.03,0.07,-0.26,FALSE
1605668068,-0.07,0.28,-0.19,FALSE
1605668069,-0.09,0.16,-0.23,FALSE
1605668069,-0.02,-0.17,-0.33,FALSE
1605668069,0.12,-0.33,-0.39,FALSE
1605668069,0.11,-0.15,-0.34,FALSE
1605668069,-0.1,0.16,-0.23,FALSE
1605668069,-0.11,0.3,-0.19,FALSE
1605668069,-0.09,0.04,-0.28,FALSE
1605668069,0.04,-0.27,-0.42,FALSE
1605668069,0.02,0.18,-0.23,FALSE
1605668070,0.08,-0.06,-0.29,FALSE
1605668070,-0.01,0.25,-0.2,FALSE
1605668070,0,-0.25,-0.4,FALSE
1605668070,0.14,-0.31,-0.4,FALSE
1605668070,0.09,-0.07,-0.32,FALSE
1605668070,0.12,-0.28,-0.37,FALSE
1605668070,-0.12,0.25,-0.17,FALSE
1605668070,-0.07,-0.02,-0.28,FALSE
1605668070,0.05,-0.31,-0.38,FALSE
1605668070,-0.01,0.22,-0.19,FALSE
1605668071,0.04,0,-0.27,FALSE
1605668071,-0.06,0.28,-0.17,FALSE
1605668071,-0.11,0.22,-0.18,FALSE
1605668071,0.12,-0.3,-0.38,FALSE
1605668071,0.09,-0.33,-0.4,FALSE
1605668071,0.09,-0.22,-0.34,FALSE
1605668071,-0.1,0.22,-0.2,FALSE
1605668071,-0.07,-0.07,-0.29,FALSE
1605668071,-0.1,0.13,-0.23,FALSE
1605668071,0,-0.17,-0.35,FALSE
1605668072,0.02,0.06,-0.28,FALSE
1605668072,-0.07,0.29,-0.18,FALSE
1605668072,0,0.17,-0.22,FALSE
1605668072,-0.1,0.3,-0.15,FALSE
1605668072,0.11,-0.33,-0.5,FALSE
1605668072,0.14,-0.14,-0.39,FALSE
1605668072,0.07,-0.37,-0.38,FALSE
1605668072,-0.1,0.29,-0.11,FALSE
1605668072,-0.1,0.12,-0.21,FALSE
1605668072,0,-0.2,-0.34,FALSE
1605668073,0.06,0.1,-0.24,FALSE
1605668073,-0.08,0.31,-0.17,FALSE
1605668073,0.01,0.17,-0.17,FALSE
1605668073,-0.09,0.28,-0.15,FALSE
1605668073,0.05,-0.35,-0.37,FALSE
1605668073,0.1,-0.19,-0.35,FALSE
1605668073,0.11,-0.35,-0.42,FALSE
1605668073,-0.09,0.3,-0.16,FALSE
1605668073,-0.11,0.11,-0.2,FALSE
1605668074,-0.04,-0.21,-0.34,FALSE
1605668074,-0.09,0.02,-0.28,FALSE
1605668074,0.09,-0.15,-0.33,FALSE
1605668074,-0.01,0.16,-0.22,FALSE
1605668074,-0.11,0.29,-0.16,FALSE
1605668074,-0.04,0.23,-0.17,FALSE
1605668074,0.02,-0.24,-0.37,FALSE
1605668074,0.1,-0.34,-0.39,FALSE
1605668074,0.11,-0.12,-0.33,FALSE
1605668074,0,0.19,-0.21,FALSE
1605668075,-0.13,0.29,-0.12,FALSE
1605668075,-0.09,0.05,-0.23,FALSE
1605668075,0.11,-0.18,-0.32,FALSE
1605668075,0.01,0.15,-0.23,FALSE
1605668075,-0.1,0.3,-0.17,FALSE
1605668075,-0.02,0.21,-0.2,FALSE
1605668075,-0.02,-0.22,-0.34,FALSE
1605668075,0.08,-0.34,-0.38,FALSE
1605668075,0.12,-0.16,-0.31,FALSE
1605668075,0.12,-0.33,-0.39,FALSE
1605668076,-0.1,0.3,-0.16,FALSE
1605668076,-0.1,0.09,-0.24,FALSE
1605668076,0.09,-0.23,-0.33,FALSE
1605668076,0.12,-0.35,-0.43,FALSE
1605668076,0.09,-0.13,-0.32,FALSE
1605668076,0,0.16,-0.21,FALSE
1605668076,-0.01,-0.17,-0.36,FALSE
1605668076,0.08,-0.36,-0.43,FALSE
1605668076,0,-0.24,-0.38,FALSE
1605668076,0.1,-0.36,-0.4,FALSE
1605668077,-0.08,0.3,-0.17,FALSE
1605668077,-0.11,0.12,-0.23,FALSE
1605668077,-0.11,0.3,-0.16,FALSE
1605668077,0.08,-0.36,-0.41,FALSE
1605668077,0.11,-0.18,-0.34,FALSE
1605668077,0,0.12,-0.25,FALSE
1605668077,-0.03,-0.11,-0.33,FALSE
1605668077,-0.1,0.12,-0.23,FALSE
1605668077,-0.01,-0.19,-0.36,FALSE
1605668078,0.1,-0.36,-0.38,FALSE
1605668078,-0.05,0.29,-0.15,FALSE
1605668078,-0.12,0.22,-0.19,FALSE
1605668078,-0.1,0.31,-0.14,FALSE
1605668078,-0.1,0.16,-0.21,FALSE
1605668078,0.12,-0.27,-0.37,FALSE
1605668078,0.06,0.04,-0.27,FALSE
1605668078,0.09,-0.23,-0.36,FALSE
1605668078,-0.1,0.22,-0.22,FALSE
1605668078,-0.07,-0.07,-0.31,FALSE
1605668079,0.05,-0.34,-0.42,FALSE
1605668079,-0.02,-0.11,-0.31,FALSE
1605668079,0.06,-0.02,-0.29,FALSE
1605668079,-0.07,0.26,-0.18,FALSE
1605668079,-0.12,0.25,-0.19,FALSE
1605668079,-0.04,0.3,-0.19,FALSE
1605668079,0.04,-0.29,-0.38,FALSE
1605668079,0.1,-0.3,-0.39,FALSE
1605668079,0.08,-0.03,-0.31,FALSE
1605668079,-0.08,0.06,-0.24,FALSE
1605668080,-0.12,0.28,-0.15,FALSE
1605668080,-0.07,0,-0.28,FALSE
1605668080,0.1,-0.13,-0.33,FALSE
1605668080,0.01,0.18,-0.2,FALSE
1605668080,0.08,-0.07,-0.31,FALSE
1605668080,-0.05,0.21,-0.18,FALSE
1605668080,0.02,-0.23,-0.37,FALSE
1605668080,0.07,-0.35,-0.41,FALSE
1605668080,0.03,-0.28,-0.4,FALSE
1605668080,0.12,-0.34,-0.42,FALSE
1605668081,-0.1,0.29,-0.2,FALSE
1605668081,-0.11,0.11,-0.25,FALSE
1605668081,-0.02,-0.21,-0.36,FALSE
1605668081,0.07,-0.37,-0.42,FALSE
1605668081,0.1,-0.21,-0.35,FALSE
1605668081,0.03,0.11,-0.25,FALSE
1605668081,-0.07,-0.09,-0.29,FALSE
1605668081,-0.12,0.16,-0.21,FALSE
1605668081,-0.04,-0.14,-0.3,FALSE
1605668082,0.08,-0.36,-0.42,FALSE
1605668082,-0.05,0.29,-0.17,FALSE
1605668082,-0.14,0.25,-0.18,FALSE
1605668082,-0.07,-0.04,-0.29,FALSE
1605668082,-0.11,0.21,-0.18,FALSE
1605668082,0.12,-0.3,-0.4,FALSE
1605668082,0.07,-0.04,-0.29,FALSE
1605668082,-0.02,0.24,-0.18,FALSE
1605668082,-0.1,0.29,-0.16,FALSE
1605668082,-0.1,0,-0.25,FALSE
1605668083,0.03,-0.27,-0.37,FALSE
1605668083,0.01,0.14,-0.21,FALSE
1605668083,-0.1,0.31,-0.16,FALSE
1605668083,0,0.19,-0.24,FALSE
1605668083,-0.1,0.3,-0.18,FALSE
1605668083,0.08,-0.36,-0.42,FALSE
1605668083,0.12,-0.24,-0.4,FALSE
1605668083,0.04,0.07,-0.28,FALSE
1605668083,0.11,-0.21,-0.34,FALSE
1605668083,-0.11,0.21,-0.2,FALSE
1605668084,-0.07,-0.07,-0.32,FALSE
1605668084,0.07,-0.05,-0.32,FALSE
1605668084,0.12,-0.3,-0.4,FALSE
1605668084,0.04,-0.03,-0.27,FALSE
1605668084,-0.04,0.26,-0.19,FALSE
1605668084,0,-0.25,-0.34,FALSE
1605668084,0.11,-0.35,-0.38,FALSE
1605668084,0.01,-0.31,-0.36,FALSE
1605668084,0.09,-0.34,-0.39,FALSE
1605668084,-0.11,0.28,-0.17,FALSE
1605668085,-0.11,0.12,-0.2,FALSE
1605668085,-0.02,-0.21,-0.36,FALSE
1605668085,0.07,-0.37,-0.39,FALSE
1605668085,0.12,-0.21,-0.34,FALSE
1605668085,0,0.11,-0.23,FALSE
1605668085,-0.05,-0.08,-0.28,FALSE
1605668085,0.06,-0.32,-0.39,FALSE
1605668085,-0.04,-0.14,-0.34,FALSE
1605668085,0.08,-0.36,-0.43,FALSE
1605668086,-0.06,0.25,-0.2,FALSE
1605668086,-0.13,0.28,-0.18,FALSE
1605668086,-0.05,0.28,-0.15,FALSE
1605668086,-0.12,0.26,-0.17,FALSE
1605668086,0.12,-0.37,-0.41,FALSE
1605668086,0.08,-0.13,-0.3,FALSE
1605668086,0.02,0.18,-0.22,FALSE
1605668086,-0.11,0.29,-0.14,FALSE
1605668086,-0.14,0.15,-0.23,FALSE
1605668086,-0.01,-0.16,-0.31,FALSE
1605668087,0.03,0.01,-0.25,FALSE
1605668087,-0.06,0.29,-0.16,FALSE
1605668087,-0.11,0.25,-0.17,FALSE
1605668087,-0.07,0.28,-0.15,FALSE
1605668087,0.03,-0.31,-0.38,FALSE
1605668087,0.1,-0.33,-0.41,FALSE
1605668087,0.11,-0.12,-0.31,FALSE
1605668087,-0.11,0.11,-0.24,FALSE
1605668087,-0.12,0.31,-0.15,FALSE
1605668087,-0.12,0.1,-0.22,FALSE
1605668088,0.12,-0.24,-0.35,FALSE
1605668088,0.06,0.06,-0.24,FALSE
1605668088,0.1,-0.23,-0.37,FALSE
1605668088,0.05,0.09,-0.26,FALSE
1605668088,-0.08,-0.04,-0.3,FALSE
1605668088,0.05,-0.33,-0.42,FALSE
1605668088,0.1,-0.32,-0.4,FALSE
1605668088,0.06,-0.32,-0.4,FALSE
1605668088,-0.01,0.22,-0.19,FALSE
1605668088,-0.1,0.3,-0.16,FALSE
1605668089,-0.1,0.1,-0.23,FALSE
1605668089,-0.11,0.3,-0.15,FALSE
1605668089,0.1,-0.36,-0.4,FALSE
1605668089,0.1,-0.18,-0.35,FALSE
1605668089,-0.1,0.22,-0.2,FALSE
1605668089,-0.07,-0.06,-0.31,FALSE
1605668089,-0.07,0.24,-0.22,FALSE
1605668089,-0.06,-0.08,-0.29,FALSE
1605668089,0.06,-0.07,-0.27,FALSE
1605668090,0,0.21,-0.19,FALSE
1605668090,-0.14,0.29,-0.14,FALSE
1605668090,0.01,0.25,-0.23,FALSE
1605668090,0,-0.24,-0.33,FALSE
1605668090,0.07,-0.36,-0.42,FALSE
1605668090,0.1,-0.23,-0.36,FALSE
1605668090,0.07,-0.36,-0.39,FALSE
1605668090,-0.03,0.3,-0.22,FALSE
1605668090,-0.13,0.21,-0.22,FALSE
1605668090,0.11,-0.35,-0.43,FALSE
1605668091,0.12,-0.05,-0.35,FALSE
1605668091,0.1,-0.29,-0.32,FALSE
1605668091,0,-0.11,-0.26,FALSE
1605668091,-0.2,0.02,-0.15,FALSE
1605668091,-0.03,-0.22,-0.32,FALSE
1605668091,0.16,-0.33,-0.46,FALSE
1605668091,-0.01,-0.22,-0.34,FALSE
1605668091,0.02,0.04,-0.24,FALSE
1605668091,-0.07,0.29,-0.14,FALSE
1605668091,-0.13,0.22,-0.13,FALSE
1605668092,0.11,-0.36,-0.4,FALSE
1605668092,0.12,-0.13,-0.32,FALSE
1605668092,0.12,-0.34,-0.4,FALSE
1605668092,-0.09,0.29,-0.14,FALSE
1605668092,-0.11,0.16,-0.21,FALSE
1605668092,-0.06,-0.13,-0.3,FALSE
1605668092,-0.1,0.13,-0.23,FALSE
1605668092,0.07,-0.28,-0.3,FALSE
1605668092,0.01,-0.04,-0.27,FALSE
1605668092,-0.06,0.28,-0.2,FALSE
1605668093,-0.02,-0.25,-0.34,FALSE
1605668093,-0.08,0.02,-0.29,FALSE
1605668093,-0.02,-0.25,-0.36,FALSE
1605668093,0.07,-0.39,-0.41,FALSE
1605668093,-0.1,0.29,-0.16,FALSE
1605668093,-0.01,0.13,-0.22,FALSE
1605668093,-0.09,0.28,-0.17,FALSE
1605668093,0.03,-0.32,-0.39,FALSE
1605668093,0.09,-0.33,-0.39,FALSE
1605668094,0.1,-0.09,-0.29,FALSE
1605668094,0.11,-0.32,-0.4,FALSE
1605668094,-0.11,0.29,-0.19,FALSE
1605668094,-0.11,0.12,-0.24,FALSE
1605668094,0,-0.19,-0.34,FALSE
1605668094,0.05,0,-0.26,FALSE
1605668094,0.1,-0.27,-0.34,FALSE
1605668094,0.04,0,-0.25,FALSE
1605668094,-0.05,0.24,-0.18,FALSE
1605668094,0.01,-0.25,-0.35,FALSE
1605668095,0.08,-0.37,-0.4,FALSE
1605668095,0.02,-0.26,-0.36,FALSE
1605668095,0.01,0.1,-0.23,FALSE
1605668095,-0.09,0.31,-0.19,FALSE
1605668095,-0.12,0.24,-0.17,FALSE
1605668095,0.11,-0.34,-0.4,FALSE
1605668095,0.03,-0.33,-0.4,FALSE
1605668095,0.12,-0.34,-0.42,FALSE
1605668095,0.11,-0.12,-0.34,FALSE
1605668095,-0.11,0.16,-0.19,FALSE
1605668096,-0.1,0.32,-0.19,FALSE
1605668096,-0.12,0.18,-0.2,FALSE
1605668096,-0.04,-0.12,-0.32,FALSE
1605668096,0.07,-0.03,-0.3,FALSE
